symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,lired_daily,lired_days,latest_day_lired_value,lired_weekly,lired_weeks,latest_week_lired_value,has_day_blue,has_week_blue,has_day_lired,has_week_lired,has_day_week_blue,has_day_week_lired,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
002836.SZ,新宏泽,17.32,98107.24,169.92173968000003,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-198.78606987332373,4,-198.78606987332373,False,False,False,True,False,False,0,0,0,0,False,False,83.54075750228961,171.68627965166465
002853.SZ,皮阿诺,16.24,93604.0,152.01289599999998,0.0,0,0.0,0.0,0,0.0,-158.96056378899453,3,-158.96056378899453,-200.0,1,-200.0,False,False,True,False,False,False,0,0,0,0,False,False,232.4301617307288,190.68795412019156
002860.SZ,星帅尔,14.29,123676.35,176.73350415000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-171.33343790709407,False,False,False,True,False,False,0,0,0,0,False,False,-95.76490924805553,23.502436228145726
002779.SZ,中坚科技,142.44,49220.32,701.09423808,0.0,0,0.0,0.0,0,0.0,-155.51424082706015,3,-155.51424082706015,0.0,0,0.0,False,False,True,False,False,False,0,0,0,0,False,False,121.70377600328409,163.55196818155287
002863.SZ,今飞凯达,5.58,237461.8,132.5036844,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-54.20837968112694,42.121931908155275
002867.SZ,周大生,11.95,233598.38,279.1500641,99.76571488643036,0,0.0,200.0,2,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,1,0,1,1,True,True,-112.82051282051277,-212.781040046554
002866.SZ,传艺科技,17.72,69081.0,122.41153199999998,200.0,1,200.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.00000000000003,False,False,False,True,False,False,0,0,1,0,True,False,-181.1242502142239,-69.34062594955908
002893.SZ,京能热力,12.37,159299.4,197.0533578,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-173.28267094145855,False,False,False,True,False,False,0,0,1,0,True,False,-116.61885637789243,36.358142493638674
002902.SZ,铭普光磁,23.29,172245.45,401.15965305000003,0.0,0,0.0,0.0,0,0.0,-134.19586036862668,4,-134.19586036862668,0.0,0,0.0,False,False,True,False,False,False,0,0,0,0,False,False,106.71217292377706,54.52132072341147
002927.SZ,泰永长征,20.16,294777.97,594.2723875199999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,159.24181140455224,117.20257699196861
002930.SZ,宏川智慧,12.07,127946.26,154.43113581999998,0.0,0,0.0,0.0,0,0.0,0.0,3,-141.16138991390724,0.0,0,0.0,False,False,True,False,False,False,0,0,0,0,False,False,110.36486615223409,185.85319577848884
002936.SZ,郑州银行,1.94,686925.01,133.26345193999998,125.62210862126976,5,125.62210862126976,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,0,1,False,True,-182.72058823529366,-180.15194681861385
002931.SZ,锋龙股份,19.7,91544.28,180.3422316,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-30.936675461741483,104.53844836444605
002919.SZ,名臣健康,21.35,93855.8,200.38213300000004,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-200.0,False,False,False,True,False,False,0,0,1,0,True,False,-281.651101532568,78.1773852007458
002948.SZ,青岛银行,4.58,370134.2,169.5214636,171.1870268809577,4,171.1870268809577,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,True,False,False,False,False,False,0,0,1,1,True,True,-159.88200589970523,-127.63077858880776
002961.SZ,瑞达期货,28.66,320579.94,918.7821080399999,0.0,0,0.0,0.0,0,0.0,0.0,2,-122.98611395183866,-200.0,3,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,76.85426815124094,203.37090326426363
002967.SZ,广电计量,22.59,164180.0,370.88262000000003,0.0,0,0.0,0.0,0,0.0,0.0,3,-194.84686716188926,-151.04136351843624,1,-151.04136351843624,False,False,True,False,False,False,0,0,0,0,False,False,74.90178746808118,175.5129229949375
002969.SZ,嘉美包装,4.56,1219534.37,556.10767272,0.0,0,0.0,0.0,0,0.0,-0.02738060244828311,0,0.0,-200.0,2,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,176.68724948542956,247.919178003559
002976.SZ,瑞玛精密,26.89,64630.21,173.79063469,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-162.8471879894744,False,False,False,True,False,False,0,0,0,0,False,False,-42.11597443173671,71.7134717134718
002984.SZ,森麒麟,22.36,187522.39,419.30006404000005,0.0,0,0.0,0.0,0,0.0,0.0,2,-123.87376314263142,-198.2046752177231,2,-198.2046752177231,False,False,False,True,False,False,0,0,0,0,False,False,104.36671616344951,196.10289718827397
002975.SZ,博杰股份,72.58,53844.0,390.799752,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,-178.7395575521256,False,False,False,True,False,False,0,0,1,0,True,False,-114.79147489910187,70.74087037685224
003010.SZ,若羽臣,34.54,29923.69,103.35642526,0.0,0,0.0,0.0,2,186.4630155161104,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,1,0,1,0,True,False,-82.79392942036976,-102.08052138367202
003016.SZ,欣贺股份,10.36,378483.62,392.10903032,0.0,0,0.0,0.0,0,0.0,0.0,2,-115.22161466535947,-146.2142552342876,3,-146.2142552342876,False,False,False,True,False,False,0,0,0,0,False,False,17.046498038233445,210.33727551467376
003018.SZ,金富科技,18.5,181419.0,335.62515,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-149.80488062233104,False,False,False,True,False,False,0,0,0,0,False,False,-48.90488830709165,119.97447038318968
003041.SZ,真爱美家,42.29,46642.4,197.25070960000002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,-200.0,False,False,False,True,False,False,0,0,0,0,False,False,-103.1844602315067,62.50979554035761
300015.SZ,爱尔眼科,11.11,546528.69,607.19337459,0.1109278199913475,0,0.0,200.0,4,200.0,0.0,0,0.0,0.0,0,0.0,False,True,False,False,False,False,1,0,1,1,True,True,-152.69874116226998,-166.9574637929074
300070.SZ,碧水源,3.98,539047.13,214.54075773999998,150.32271273056364,4,150.32271273056364,200.0,3,200.0,0.0,0,0.0,0.0,0,0.0,True,True,False,False,True,False,0,0,1,1,True,True,-175.2678298132848,-250.44824775876046
