symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
603233.SH,大参林,17.35,71591.17,124.21067995,0.0,3,114.03426130732018,0.0,0,0.0,True,False,False,1,0,1,0,True,False,-78.06691449814055,-33.8275672707303
603214.SH,爱婴室,17.04,106473.4,181.43067359999998,0.0,2,129.8721175672745,133.6924605661444,3,133.6924605661444,False,True,False,0,0,1,1,True,True,12.827650197170618,-134.80706995270123
603288.SH,海天味业,36.51,99738.05,364.14362055,0.0,1,100.00978710636693,200.0,4,200.0,False,True,False,0,0,0,1,False,True,-10.018832391711914,-136.73965936739674
603369.SH,今世缘,35.17,61339.98,215.73270966000004,0.0,3,111.00411151423758,200.0,3,200.0,True,True,True,0,0,1,1,True,True,-76.89881734559785,-213.43958647426234
603395.SH,红四方,30.06,49282.86,148.14427715999997,75.68185588449614,0,0.0,200.00000000000003,3,200.00000000000003,False,True,False,0,0,0,1,False,True,-65.51900025503691,-220.89685100701007
603406.SH,天富龙,40.26,27173.32,109.39978632,160.46065865353003,4,160.46065865353003,200.0,3,200.0,True,True,True,0,0,0,1,False,True,-63.95272488509553,-148.39407007494705
603477.SH,巨星农牧,17.69,92929.3,164.39193170000001,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,56.63790493490786,-88.4643644379133
603392.SH,万泰生物,46.32,23493.48,108.82179936,0.0,0,0.0,0.0,3,176.95208219279763,False,True,False,0,0,0,1,False,True,-79.90042996152928,-160.99674159496632
603529.SH,爱玛科技,29.89,52728.11,157.60432079,65.41860585182637,0,0.0,193.16532921628067,3,193.16532921628067,False,True,False,1,0,0,1,True,True,-70.22601886456678,-132.72944795761398
603589.SH,口子窖,31.41,73569.88,231.08299308000002,0.0,2,126.81862619604456,198.8441117271687,4,198.8441117271687,False,True,False,0,1,1,1,True,True,182.34398782343953,-112.87128712871318
603605.SH,珀莱雅,66.68,43974.33,293.22083244000004,166.7174897843322,4,166.7174897843322,199.99999999999997,2,199.99999999999997,True,True,True,0,0,1,1,True,True,-145.9611772072623,-119.73258808701826
603678.SH,火炬电子,32.43,80894.73,262.34160939,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,81.01130083312707,-65.35699197296162
603815.SH,交建股份,8.37,270947.0,226.78263899999996,0.0,3,114.54931247875761,0.0,0,0.0,True,False,False,0,0,1,1,True,True,-120.18655134401772,-246.23343032654378
603833.SH,欧派家居,51.14,51902.57,265.42974298,0.0,3,109.16692310776601,144.50842048179368,1,144.50842048179368,True,False,False,1,0,1,1,True,True,-104.18653948065675,-170.16887605547566
603871.SH,嘉友国际,14.25,273772.51,390.12582675,0.0,4,160.0711245142954,0.0,0,0.0,True,False,False,0,0,1,0,True,False,142.5059901338973,-5.112547892720569
