symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
SNCY,8.4,476972.0,400.65648000000004,0.0,234.56389013120724,2,0.0,226.85545323568851,2,0.0,0,0.0,0,"Sun Country Airlines Holdings, Inc. Common Stock"
BZH,18.785,159433.0,299.4948905,0.0,0.0,0,0.0,204.7251186200841,3,0.0,0,0.0,0,"Beazer Homes USA, Inc. New"
AMDL,3.265,5911097.0,1929.9731705000002,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,GraniteShares 2x Long AMD Daily ETF
IYT,59.01,52997.0,312.73529699999995,0.0,0.0,0,0.0,172.85785933311902,2,0.0,0,0.0,0,iShares U.S. Transportation ETF
BANC,13.15,429123.0,564.296745,0.0,0.0,0,0.0,229.09706378457727,2,0.0,0,0.0,0,"Banc of California, Inc."
CMCSA,34.085,6104199.0,20806.1622915,0.0,0.0,0,0.0,280.79588118205186,2,0.0,0,0.0,0,Yahoo Finance
SBS,19.06,541356.0,1031.8245359999999,0.0,0.0,0,0.0,0.0,0,-88.62168887244175,0,-233.33260668771564,2,COMPANHIA DE SANEAMENTO B SICO DO ESTADO DE SAO PAULO-SABESP ADS'S
FUL,54.41,63001.0,342.788441,0.0,0.0,0,0.0,330.1612099909719,2,0.0,0,0.0,0,H.B. Fuller Company
HTLD,8.34,160098.0,133.52173200000001,0.0,0.15413312476290436,0,0.0,346.21744503751324,3,0.0,0,0.0,0,Heartland Express Inc
FFLC,40.8198,44495.0,181.6277001,0.0,0.0,0,0.0,206.06277719404142,2,0.0,0,0.0,0,Fidelity Fundamental Large Cap Core ETF
NUVB,2.03,957931.0,194.45999299999997,0.0,0.0,0,0.0,202.23423401260837,2,0.0,0,0.0,0,Nuvation Bio Inc.
FRPT,73.66,149808.0,1103.4857279999999,0.0,117.65349334073272,0,0.0,207.25127954039726,3,0.0,0,0.0,0,"Freshpet, Inc."
WKC,23.77,101708.0,241.759916,0.0,185.69563404302042,1,0.0,173.77670691976846,2,0.0,0,0.0,0,World Kinect Corporation
SPB,59.33,96372.0,571.775076,0.0,116.39452771794437,0,0.0,260.11608396915625,3,0.0,0,0.0,0,"Spectrum Brands Holdings, Inc."
ANAB,21.3,121633.0,259.07829,0.0,0.0,0,0.0,0.0,0,-254.8213142798711,3,0.0,0,"AnaptysBio, Inc. Common Stock"
KLIC,29.9175,134740.0,403.10839500000003,0.0,0.0,0,0.0,179.93973789910865,2,0.0,0,0.0,0,Kulicke & Soffa Industries Inc
NVAX,6.0979,968399.0,590.52002621,0.0,0.0,0,0.0,184.86266184566847,3,0.0,0,0.0,0,Novavax Inc
IVT,27.72,116309.0,322.408548,0.0,0.0,0,0.0,301.0226559765181,2,0.0,0,0.0,0,InvenTrust Properties Corp.
ELCV,23.509,62072.0,145.9250648,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Eventide High Dividend ETF
VTS,21.22,92134.0,195.508348,0.0,0.0,0,0.0,185.89761318131025,2,0.0,0,0.0,0,"Vitesse Energy, Inc.."
PZA,22.25,628555.0,1398.534875,0.0,0.0,0,0.0,260.63151716027255,3,0.0,0,0.0,0,Invesco National AMT-Free Municipal Bond ETF
ODP,12.655,159390.0,201.708045,0.0,0.0,0,0.0,202.07441903917885,2,0.0,0,0.0,0,The ODP Corporation Common Stock
TEX,33.6,184474.0,619.8326400000001,0.0,0.0,0,0.0,249.92355687464772,2,0.0,0,0.0,0,Terex Corporation
IMNM,8.07,154912.0,125.01398400000001,0.0,0.0,0,0.0,170.22731319343515,3,0.0,0,0.0,0,"Immunome, Inc."
HYGV,39.38,70174.0,276.345212,0.0,0.0,0,0.0,212.48458326506355,2,0.0,0,0.0,0,FlexShares High Yield Value-Scored Bond Index Fund
NAIL,49.4601,150696.0,745.3439229599999,0.0,0.0,0,0.0,166.60568286935256,3,0.0,0,0.0,0,Direxion Daily Homebuilders & Supplies Bull 3X Shares
ASH,50.965,55686.0,283.803699,0.0,0.0,0,0.0,283.82097110744024,2,0.0,0,0.0,0,Ashland Inc.
DIN,20.36,87177.0,177.492372,0.0,0.0,0,0.0,300.2426816987566,2,0.0,0,0.0,0,"Dine Brands Global, Inc."
MRUS,43.515,125114.0,544.433571,0.0,0.0,0,0.0,234.8814614988208,2,0.0,0,0.0,0,Merus N.V. Common Shares
SDIV,19.8624,56349.0,111.92263776,0.0,0.0,0,0.0,315.5673255726981,2,0.0,0,0.0,0,Global X SuperDividend ETF
REG,72.38,129778.0,939.3331639999999,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Regency Centers Corporation
AYI,231.7,43601.0,1010.2351699999999,0.0,0.0,0,0.0,193.47958596147663,2,0.0,0,0.0,0,"Acuity Brands, Inc."
FTHI,20.75,80645.0,167.338375,0.0,0.0,0,0.0,282.9627025594869,2,0.0,0,0.0,0,First Trust Exchange-Traded Fund VI First Trust BuyWrite Income ETF
RARE,35.57,439882.0,1564.660274,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Ultragenyx Pharmaceutical Inc.
TENB,30.44,220292.0,670.568848,0.0,127.40314743833525,0,0.0,350.0,3,0.0,0,0.0,0,"Tenable Holdings, Inc."
SLYV,70.6299,214773.0,1516.93955127,0.0,0.0,0,0.0,189.93988053496318,3,0.0,0,0.0,0,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap 600 Value Index symbol--CVK)
NYF,51.405,63109.0,324.4118145,0.0,0.0,0,0.0,223.2009382460411,2,0.0,0,0.0,0,iShares New York Muni Bond ETF
UE,18.39,130122.0,239.29435800000002,0.0,0.0,0,0.0,216.32479148175605,2,0.0,0,0.0,0,UBRAN EDGE PROPERTIES
MBIN,31.71,44705.0,141.759555,0.0,291.0938610469599,1,0.0,163.77469369299516,2,0.0,0,0.0,0,Merchants Bancorp Common Stock
VLTO,88.83,334641.0,2972.616003,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Veralto Corporation
CMCO,13.145,89591.0,117.7673695,0.0,0.0,0,0.0,293.4207307959684,2,0.0,0,0.0,0,Columbus McKinnon Corp/NY
PUMP,4.99,354755.0,177.02274500000001,0.0,0.0,0,0.0,291.80010672731436,2,0.0,0,0.0,0,ProPetro Holding Corp.
PRI,252.51,27604.0,697.028604,0.0,0.0,0,0.0,249.7713573298384,2,0.0,0,0.0,0,"PRIMERICA, INC."
INFY,16.715,3747942.0,6264.685053,0.0,144.9078959998329,0,0.0,212.90463711943454,4,0.0,0,0.0,0,Infosys Limited American Depositary Shares
KWR,102.07,36958.0,377.230306,0.0,0.0,0,0.0,208.23969378190938,2,0.0,0,0.0,0,Quaker Houghton
VCIG,3.54,684040.0,242.15016,0.0,0.0,0,0.0,261.4221782246556,3,0.0,0,0.0,0,VCI Global Limited Ordinary Share
FENI,29.8999,100995.0,301.97404005,0.0,0.0,0,0.0,245.31394892578672,2,0.0,0,0.0,0,Fidelity Enhanced International ETF
SNPS,409.13,264469.0,10820.220197,0.0,0.0,0,0.0,169.217108204908,2,0.0,0,0.0,0,"Synopsys, Inc."
VUSB,49.695,687055.0,3414.3198225,0.0,0.0,0,0.0,186.08486762628107,2,0.0,0,0.0,0,Vanguard Ultra-Short Bond ETF
KYMR,28.47,195818.0,557.493846,0.0,0.0,0,0.0,308.51656543173635,3,0.0,0,0.0,0,"Kymera Therapeutics, Inc. Common Stock"
VMO,9.175,122531.0,112.42219250000001,0.0,0.0,0,0.0,292.16696867770696,3,0.0,0,0.0,0,Invesco Municipal Opportunity Trust
JZXN,7.1264,222680.0,158.69067520000002,0.0,0.0,0,0.0,0.0,0,-0.055081903333736845,0,-335.77154759349503,2,"Jiuzi Holdings, Inc. Ordinary Shares"
CINF,131.38,98783.0,1297.811054,0.0,0.0,0,0.0,235.24524236424813,2,0.0,0,0.0,0,Yahoo Finance
CLVT,3.25,949834.0,308.69605,0.0,0.0,0,0.0,196.3872065155119,3,0.0,0,0.0,0,Clarivate Plc
TEVA,13.83,4258949.0,5890.126467,0.0,0.0,0,0.0,272.57793173753277,2,0.0,0,0.0,0,Teva Pharmaceutical Industries Limited American Depositary Shares
VAC,52.45,160396.0,841.2770200000001,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,MARRIOTT VACATIONS WORLDWIDE CORPORATION
BOTZ,26.58,111716.0,296.941128,0.0,0.0,0,0.0,266.07146257671815,2,0.0,0,0.0,0,Global X Funds Global X Robotics & Artificial Intelligence ETF
IOVA,3.11,2320437.0,721.655907,0.0,0.0,0,0.0,212.21041274410956,2,0.0,0,0.0,0,"Iovance Biotherapeutics, Inc. Common Stock"
HON,198.011,711339.0,14085.2946729,0.0,0.0,0,0.0,211.4265288008268,2,0.0,0,0.0,0,Honeywell International Inc.
VTWO,75.18,375951.0,2826.3996180000004,0.0,0.0,0,0.0,196.1465661389705,2,0.0,0,0.0,0,Vanguard Russell 2000 ETF
HAYW,11.915,495716.0,590.645614,0.0,0.0,0,0.0,201.89863788609912,2,0.0,0,0.0,0,HAYW Stock
SYLD,58.43,35848.0,209.45986399999998,0.0,0.0,0,0.0,252.62045662098774,2,0.0,0,0.0,0,Cambria Shareholder Yield ETF
RCKT,7.035,1201297.0,845.1124394999999,0.0,0.0,0,0.0,167.2194900636203,3,0.0,0,0.0,0,RCKT Stock
PHH,13.3977,172480.0,231.08352960000002,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,3,PHH Stock
IBMO,25.4418,87931.0,223.71229158,0.0,0.0,0,0.0,287.65719824895467,2,0.0,0,0.0,0,IBMO Stock
IEX,164.33,124455.0,2045.1690150000002,0.0,0.0,0,0.0,196.83035464736824,2,0.0,0,0.0,0,IDEX Corporation
QDTE,30.25,110845.0,335.306125,0.0,458.0,1,0.0,348.03952813384717,3,0.0,0,0.0,0,Roundhill Innovation-100 0DTE Covered Call Strategy ETF
OBLG,2.89,14426847.0,4169.358783,0.0,133.47449455575355,0,0.0,264.7718453324946,3,-87.53767658921696,0,0.0,0,OBLG Stock
NWL,4.66,1950163.0,908.7759580000001,0.0,0.0,0,0.0,350.00000000000006,3,0.0,0,0.0,0,NWL Stock
MRVI,1.905,761532.0,145.071846,0.0,185.9179616759943,2,0.0,289.81054319992234,3,0.0,0,0.0,0,"Maravai LifeSciences Holdings, Inc. Class A Common Stock"
EXPD,105.61,192700.0,2035.1047,0.0,0.0,0,0.0,233.23845345864407,2,0.0,0,0.0,0,"Expeditors International of Washington, Inc."
BRKL,9.92,107774.0,106.91180800000001,0.0,0.0,0,0.0,333.41311042669713,2,0.0,0,0.0,0,Brookline Bancorp Inc
BEAM,18.985,609271.0,1156.7009935,0.0,0.0,0,0.0,232.00218485484513,2,0.0,0,0.0,0,Beam Therapeutics Inc. Common Stock
CWST,115.16,78541.0,904.478156,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Casella Waste Systems Inc
ANIP,69.8,49803.0,347.62494,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,0,"ANI Pharmaceuticals, Inc."
FNDA,25.19,31161303.0,78495.322257,0.0,0.0,0,0.0,173.1662519460143,2,0.0,0,0.0,0,Schwab Fundamental U.S. Small Company ETF
HRI,101.31,404581.0,4098.810111,256.19316102461374,256.19316102461374,2,207.89408667531083,207.89408667531083,4,0.0,0,0.0,0,Herc Holdings Inc.
UUUU,4.555,2580354.0,1175.3512469999998,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Energy Fuels Inc.
ANET,68.31,2711139.0,18519.790509,0.0,0.0,0,0.0,301.5994216217503,2,0.0,0,0.0,0,Arista Networks
CGSM,25.755,53189.0,136.98826949999997,0.0,0.0,0,0.0,321.84539867710845,2,0.0,0,0.0,0,Capital Group Short Duration Municipal Income ETF
PDBC,12.8901,1442635.0,1859.5709413499999,0.0,0.0,0,0.0,221.42425233934088,2,0.0,0,0.0,0,Invesco Actively Managed Exch-Traded Commodity Fd Tr Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF
CMPS,3.575,1371825.0,490.4274375,0.0,0.0,0,0.0,188.44407004134524,2,0.0,0,0.0,0,COMPASS Pathways Plc American Depository Shares
PRSU,29.36,43140.0,126.65903999999999,0.0,309.39364662483405,1,0.0,350.0,4,0.0,0,0.0,0,"Pursuit Attractions and Hospitality, Inc."
TSVT,4.98,232486.0,115.778028,0.0,0.0,0,0.0,0.0,0,-182.30872145294072,4,0.0,0,"2seventy bio, Inc. Common Stock"
DFGR,25.79,68139.0,175.730481,0.0,0.0,0,0.0,284.66069572299114,2,0.0,0,0.0,0,Dimensional Global Real Estate ETF
ALLE,125.29,166230.0,2082.69567,0.0,0.0,0,0.0,208.81800949353547,2,0.0,0,0.0,0,Allegion Public Limited Company
IIPR,51.86,40575.0,210.42195,0.0,0.0,0,0.0,170.5464965422981,2,0.0,0,0.0,0,"Innovative Industrial Properties, Inc. Common stock"
SHPH,0.2649,5474251.0,145.01290899,0.0,248.8140494416965,3,0.0,168.1083382177611,2,0.0,0,0.0,0,"Shuttle Pharmaceuticals Holdings, Inc. Common Stock"
ROG,54.29,112906.0,612.966674,0.0,201.77225180044712,1,0.0,350.0,4,0.0,0,0.0,0,Rogers Corporation
SLVM,58.61,55498.0,325.273778,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Sylvamo Corporation
IOSP,87.56,42815.0,374.88813999999996,0.0,0.0,0,0.0,196.1868286385849,2,0.0,0,0.0,0,Innospec Inc.
CSWI,297.55,21594.0,642.5294700000001,0.0,0.0,0,0.0,263.76943488488956,2,0.0,0,0.0,0,"CSW Industrials, Inc"
MC,50.42,166672.0,840.360224,0.0,0.0,0,0.0,220.19281058660818,3,0.0,0,0.0,0,MOELIS & COMPANY
ACHC,20.415,1916703.0,3912.9491744999996,0.0,161.02898584548768,3,0.0,146.1315689810549,0,0.0,0,0.0,0,"Acadia Healthcare Company, Inc."
TOI,2.745,1412766.0,387.804267,0.0,0.0,0,0.0,0.0,0,-332.1756673387936,3,-236.27858924958593,5,"The Oncology Institute, Inc. Common Stock"
CRGY,8.215,1508229.0,1239.0101235,0.0,0.0,0,0.0,202.66923973876663,2,0.0,0,0.0,0,Crescent Energy Company
LFST,6.13,256557.0,157.269441,232.41385900812242,232.41385900812242,2,320.7963059712615,320.7963059712615,2,0.0,0,0.0,0,"LifeStance Health Group, Inc. Common Stock"
PPG,101.31,193500.0,1960.3485,0.0,0.0,0,0.0,167.78091785061122,2,0.0,0,0.0,0,"PPG Industries, Inc."
HAS,52.3,348530.0,1822.8119,0.0,0.0,0,0.0,195.7764489237128,2,0.0,0,0.0,0,"Hasbro, Inc."
KRP,12.38,124751.0,154.44173800000002,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Kimbell Royalty Partners, LP Common Units representing Limited Partner Interests"
RDUS,28.89,308206.0,890.407134,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,3,"Radius Recycling, Inc. Class A Common Stock"
HXL,46.53,1465505.0,6818.994765,0.0,0.0,0,0.0,207.6340633977807,2,0.0,0,0.0,0,Hexcel Corporation
PRAA,16.945,60156.0,101.934342,0.0,0.0,0,0.0,170.90141936877833,2,0.0,0,0.0,0,"PRA Group, Inc."
MRVL,50.01,4938087.0,24695.373087,0.0,0.0,0,0.0,296.59578255709624,2,0.0,0,0.0,0,"Marvell Technology, Inc. Common Stock"
IYW,130.075,231277.0,3008.3355775,0.0,0.0,0,0.0,261.2299398389031,2,0.0,0,0.0,0,iShares U.S. Technology ETF
CZR,26.46,2794285.0,7393.678110000001,0.0,0.0,0,0.0,202.83407075611495,2,0.0,0,0.0,0,Yahoo Finance
HFWA,22.29,57790.0,128.81391,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Heritage Financial Corp
AMTM,18.97,393500.0,746.4695,0.0,0.0,0,0.0,349.99999999999994,2,0.0,0,0.0,0,"Amentum Holdings, Inc."
IYR,91.65,1208845.0,11079.064425,0.0,0.0,0,0.0,202.43748628722696,2,0.0,0,0.0,0,iShares U.S. Real Estate ETF
KSS,6.995,4488002.0,3139.357399,0.0,147.02816922462088,0,0.0,262.8054214372978,2,0.0,0,0.0,0,Kohls Corporation
MNKD,4.58,659882.0,302.225956,0.0,0.0,0,0.0,234.39448095724472,2,0.0,0,0.0,0,Mannkind Corporation
HNI,40.67,63316.0,257.506172,0.0,0.0,0,0.0,184.89276433727778,2,0.0,0,0.0,0,HNI Corporation
VERA,21.67,269511.0,584.030337,0.0,0.0,0,0.0,227.14274510637648,3,0.0,0,0.0,0,"Vera Therapeutics, Inc. Class A Common Stock"
FESM,27.395,39107.0,107.13362649999999,0.0,0.0,0,0.0,179.76495076488695,2,0.0,0,0.0,0,Fidelity Enhanced Small Cap ETF
CNMD,47.48,62381.0,296.184988,0.0,195.0689800096618,4,0.0,121.41940744801165,0,0.0,0,0.0,0,CONMED Corporation
SSL,3.625,322523.0,116.9145875,0.0,0.0,0,0.0,203.40199645990668,2,0.0,0,0.0,0,Sasol Limited
IQV,142.48,458339.0,6530.414072,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,IQVIA Holdings Inc.
IWS,118.27,208536.0,2466.355272,0.0,0.0,0,0.0,170.62849225621545,2,0.0,0,0.0,0,iShares Russell Mid-Cap Value ETF
CHDN,101.14,153226.0,1549.727764,0.0,0.0,0,0.0,306.6290858215068,2,0.0,0,0.0,0,Churchill Downs Inc
QLD,76.9101,1396644.0,10741.60297044,0.0,0.0,0,0.0,274.23782869022097,2,0.0,0,0.0,0,ProShares Ultra QQQ
EXPI,8.805,305399.0,268.9038195,0.0,168.07918328782384,1,0.0,228.9927656006051,2,0.0,0,0.0,0,"eXp World Holdings, Inc. Common Stock"
BITF,0.937499,7693419.0,721.2572619081,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Bitfarms Ltd. Common Stock
WD,73.3,33120.0,242.7696,0.0,0.0,0,0.0,333.11942969611084,2,0.0,0,0.0,0,"Walker & Dunlop, Inc."
MLKN,15.605,146654.0,228.853567,0.0,159.68512907774192,2,0.0,350.0,4,0.0,0,0.0,0,"MillerKnoll, Inc. Common Stock"
THO,70.565,172144.0,1214.734136,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Thor Industries, Inc."
HMOP,37.6,31377.0,117.97752,0.0,0.0,0,0.0,325.654942012217,3,0.0,0,0.0,0,Hartford Municipal Opportunities ETF
NEOG,4.795,1695447.0,812.9668365,0.0,0.0,0,0.0,349.99999999999994,3,0.0,0,0.0,0,Neogen Corp
NGVC,47.74,49549.0,236.546926,0.0,0.0,0,0.0,0.0,0,-271.2804356465672,3,0.0,0,"NATURAL GROCERS BY VITAMIN COTTAGE, INC"
XDTE,39.8079,45493.0,181.09807947,0.0,356.0204164537923,1,0.0,348.11316120733494,3,0.0,0,0.0,0,Roundhill S&P 500 0DTE Covered Call Strategy ETF
SHLD,49.575,255174.0,1265.0251050000002,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Global X Defense Tech ETF
ACLS,44.44,117047.0,520.1568679999999,0.0,0.0,0,0.0,327.3294587041971,2,0.0,0,0.0,0,Axcelis Technologies Inc
XRAY,12.855,584854.0,751.829817,0.0,0.0,0,0.0,349.99999999999994,3,0.0,0,0.0,0,DENTSPLY SIRONA Inc.
ETSY,45.75,1917608.0,8773.0566,0.0,0.0,0,0.0,202.76670773151153,2,0.0,0,0.0,0,"Etsy, Inc."
OXY,39.825,2269694.0,9039.056355,0.0,0.0,0,0.0,195.35035142252346,2,0.0,0,0.0,0,Occidental Petroleum Corporation
TNA,22.24,7460058.0,16591.168992,0.0,0.0,0,0.0,206.01081466727882,2,0.0,0,0.0,0,Direxion Daily Small Cap Bull 3x Shares
EWY,54.86,876457.0,4808.243101999999,0.0,0.0,0,0.0,170.9233313571444,2,0.0,0,0.0,0,iShares MSCI South Korea ETF
UROY,1.755,1000665.0,175.6167075,0.0,0.0,0,0.0,261.0155247866711,2,0.0,0,0.0,0,Uranium Royalty Corp. Common Stock
FRGE,11.84,132410.0,156.77344,0.0,0.0,0,0.0,246.48740159020082,2,0.0,0,0.0,0,"Forge Global Holdings, Inc."
CIM,11.39,230015.0,261.98708500000004,0.0,0.0,0,0.0,267.18518066216524,3,0.0,0,0.0,0,Chimera Investment Corp.
CSHI,49.65,62492.0,310.27277999999995,0.0,0.0,0,0.0,236.7311601539144,2,0.0,0,0.0,0,NEOS Enhanced Income 1-3 Month T-Bill ETF
STAG,32.47,267592.0,868.871224,0.0,0.0,0,0.0,215.15089089280164,2,0.0,0,0.0,0,"STAG INDUSTRIAL, INC."
QYLD,15.835,2278657.0,3608.2533595,0.0,0.0,0,0.0,274.11597813961214,2,0.0,0,0.0,0,Global X Funds Global X NASDAQ-100 Covered Call ETF
GERN,1.345,3267510.0,439.480095,0.0,0.034498204095556435,0,0.0,277.68613833238584,3,0.0,0,0.0,0,Geron Corp
MLN,16.75,112420.0,188.3035,0.0,0.0,0,0.0,300.639259669871,3,0.0,0,0.0,0,VanEck Long Muni ETF
KNX,39.23,517255.0,2029.191365,0.0,0.0,0,0.0,302.79097575997974,2,0.0,0,0.0,0,Knight-Swift Transportation Holdings Inc. Class A Common Stock
SRPT,56.555,468166.0,2647.712813,0.0,0.0,0,0.0,205.480335333765,3,0.0,0,0.0,0,"Sarepta Therapeutics,, Inc. Common Stock"
ERO,11.145,255552.0,284.812704,0.0,0.0,0,0.0,260.5580269400479,2,0.0,0,0.0,0,Ero Copper Corp.
SBH,8.01,575947.0,461.33354699999995,0.0,0.0,0,0.0,168.448096497382,2,0.0,0,0.0,0,"Sally Beauty Holdings, Inc."
HYLS,40.51,59791.0,242.21334099999996,0.0,0.0,0,0.0,344.3016750089375,3,0.0,0,0.0,0,First Trust Exchange-Traded Fund IV First Trust Tactical High Yield ETF
CMS,73.53,433937.0,3190.738761,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Yahoo Finance
TXG,7.785,845047.0,657.8690895000001,0.0,0.0,0,0.0,225.5187270260384,2,0.0,0,0.0,0,"10x Genomics, Inc. Class A Common Stock"
EL,55.26,512380.0,2831.41188,0.0,0.0,0,0.0,291.592992263106,2,0.0,0,0.0,0,The Estée Lauder Companies Inc.
REZI,14.91,323444.0,482.255004,0.0,0.0,0,0.0,171.4705464519126,2,0.0,0,0.0,0,"Resideo Technologies, Inc. Common Stock"
BMBL,4.38,690328.0,302.363664,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Bumble Inc. Class A Common Stock
FTCS,86.01,93328.0,802.7141280000001,0.0,0.0,0,0.0,193.267122795012,2,0.0,0,0.0,0,First Trust Capital Strength ETF
LUMN,3.185,4625159.0,1473.1131415,0.0,151.8041649833958,1,0.0,216.39873469718634,3,0.0,0,0.0,0,"Lumen Technologies, Inc."
STM,20.625,3644155.0,7516.0696875,0.0,0.0,0,0.0,217.9956344043624,2,0.0,0,0.0,0,STMicroelectronics N.V.
CGON,20.45,305062.0,623.8517899999999,0.0,0.0,0,0.0,315.4440028285639,2,0.0,0,0.0,0,"CG Oncology, Inc. Common stock"
VSTS,7.84,399210.0,312.98064,0.0,3.2859220464996377,0,0.0,285.51680013564214,2,0.0,0,0.0,0,Vestis Corporation
KFY,60.36,83277.0,502.659972,0.0,0.036213626095116594,0,0.0,185.16666106468787,3,0.0,0,0.0,0,Korn Ferry
CXW,21.68,296633.0,643.100344,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,0,"CoreCivic, Inc."
KKRS,16.73,101801.0,170.313073,0.0,0.11146274146826049,0,0.0,165.62209456638618,3,0.0,0,0.0,0,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061
IYE,42.94,198882.0,853.999308,0.0,0.0,0,0.0,193.91048264737978,2,0.0,0,0.0,0,iShares U.S. Energy ETF
HAE,57.32,63988.0,366.779216,0.0,0.0,0,0.0,205.4209664458735,2,0.0,0,0.0,0,Haemonetics Corporation
MSFU,27.5,105041.0,288.86275,0.0,0.0,0,0.0,338.5809827772795,2,0.0,0,0.0,0,Direxion Shares ETF Trust Direxion Daily MSFT Bull 2X Shares
YMAX,12.58,583242.0,733.718436,0.0,0.0,0,0.0,207.57193359022483,2,0.0,0,0.0,0,YieldMax Universe Fund of Option Income ETFs
FOR,18.78,74775.0,140.42745,0.0,128.5773849306065,0,0.0,236.6166876773757,3,0.0,0,0.0,0,Forestar Group Inc.
RWT,5.695,448343.0,255.33133850000002,0.0,0.0,0,0.0,218.53165291146067,2,0.0,0,0.0,0,"Redwood Trust, Inc."
STSS,0.0309,39749629.0,122.82635360999998,0.0,0.0,0,0.0,235.58467337523342,3,0.0,0,0.0,0,Sharps Technology Inc. Common Stock
CIG,1.7701,1019502.0,180.46204902000002,0.0,0.0,0,0.0,198.31274703365563,2,0.0,0,0.0,0,Companhia Energetica De Minas Gerais-CEMIG
OEC,11.945,118180.0,141.16601,0.0,0.0,0,0.0,257.9164804745117,2,0.0,0,0.0,0,Orion S.A.
PRTA,9.535,115538.0,110.16548300000001,0.0,179.2004835734622,3,0.0,74.41981802105828,0,0.0,0,0.0,0,Prothena Corporation plc Ordinary Shares
SPSM,37.35,286065.0,1068.452775,0.0,0.0,0,0.0,190.0757941698174,2,0.0,0,0.0,0,SPDR Portfolio S&P 600 Small Cap ETF
SJB,16.325,251707.0,410.9116775,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,ProShares Short High Yield
DEA,8.155,656633.0,535.4842114999999,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Easterly Government Properties, Inc."
EGP,157.44,45075.0,709.6608,0.0,0.0,0,0.0,181.35586377256087,2,0.0,0,0.0,0,EastGroup Properties Inc.
BHVN,21.02,581726.0,1222.7880519999999,0.0,0.0,0,0.0,248.83727410185833,3,0.0,0,0.0,0,Biohaven Ltd.
ALG,163.78,15477.0,253.482306,0.0,0.0,0,0.0,195.82523126592866,2,0.0,0,0.0,0,"Alamo Group, Inc."
GDMN,52.3199,21873.0,114.43931727,0.0,0.0,0,0.0,0.0,0,-252.37248266593983,4,-215.6131853088114,5,WisdomTree Efficient Gold Plus Gold Miners Strategy Fund
DFEM,25.9602,185090.0,480.4973418000001,0.0,0.0,0,0.0,245.80136881728072,2,0.0,0,0.0,0,Dimensional Emerging Markets Core Equity 2 ETF
NVEE,15.235,93964.0,143.154154,0.0,171.87367342296886,1,0.0,272.43018443155773,3,0.0,0,0.0,0,"NV5 Global, Inc. Common Stock"
XLU,77.715,3189139.0,24784.393738500003,0.0,0.0,0,0.0,209.34048980639184,2,0.0,0,0.0,0,Utilities Select Sector SPDR Fund
SPHR,24.46,122363.0,299.299898,0.0,144.78061238362935,0,0.0,259.4877631093746,2,0.0,0,0.0,0,Sphere Entertainment Co.
NNOX,4.915,419054.0,205.96504099999999,0.0,0.0,0,0.0,346.05976193234716,2,0.0,0,0.0,0,NANO-X IMAGING LTD Ordinary Shares
KN,14.425,180325.0,260.1188125,0.0,0.0,0,0.0,239.14680398241862,2,0.0,0,0.0,0,KNOWLES CORPORATION
USRT,54.765,198112.0,1084.960368,0.0,0.0,0,0.0,314.09528275223397,2,0.0,0,0.0,0,iShares Core U.S. REIT ETF
DFNM,46.8608,56831.0,266.31461248,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Dimensional National Municipal Bond ETF
IJJ,110.5521,54845.0,606.32299245,0.0,0.0,0,0.0,176.42073417918155,2,0.0,0,0.0,0,iShares S&P Mid-Cap 400 Value ETF
GGB,2.555,2078006.0,530.930533,0.0,0.0,0,0.0,205.42953885823445,2,0.0,0,0.0,0,Gerdau S.A.
PSN,63.93,197968.0,1265.609424,0.0,0.0,0,0.0,0.0,0,0.0,3,0.0,0,Parsons Corporation
