code,name,industry,area,source
300076.SZ,GQY视讯,IT设备,浙江,tushare
300077.SZ,国民技术,半导体,深圳,tushare
300078.SZ,思创医惠,软件服务,浙江,tushare
300079.SZ,数码视讯,IT设备,北京,tushare
300080.SZ,易成新能,电气设备,河南,tushare
300081.SZ,恒信东方,文教休闲,北京,tushare
300082.SZ,奥克股份,化工原料,辽宁,tushare
300083.SZ,创世纪,机床制造,广东,tushare
300084.SZ,海默科技,专用机械,甘肃,tushare
300085.SZ,银之杰,软件服务,深圳,tushare
300086.SZ,康芝药业,化学制药,海南,tushare
300087.SZ,荃银高科,种植业,安徽,tushare
300088.SZ,长信科技,元器件,安徽,tushare
300091.SZ,金通灵,机械基件,江苏,tushare
300092.SZ,科新机电,专用机械,四川,tushare
300093.SZ,*ST金刚,电气设备,甘肃,tushare
300094.SZ,国联水产,渔业,广东,tushare
300095.SZ,华伍股份,专用机械,江西,tushare
300096.SZ,ST易联众,软件服务,福建,tushare
300097.SZ,ST智云,专用机械,辽宁,tushare
300098.SZ,高新兴,软件服务,广东,tushare
300099.SZ,尤洛卡,电器仪表,山东,tushare
300100.SZ,双林股份,汽车配件,浙江,tushare
300101.SZ,振芯科技,通信设备,四川,tushare
300102.SZ,乾照光电,半导体,福建,tushare
300103.SZ,达刚控股,专用机械,陕西,tushare
300105.SZ,龙源技术,环境保护,山东,tushare
300106.SZ,西部牧业,乳制品,新疆,tushare
300107.SZ,建新股份,化工原料,河北,tushare
300109.SZ,新开源,化工原料,河南,tushare
300110.SZ,华仁药业,化学制药,山东,tushare
300111.SZ,向日葵,化学制药,浙江,tushare
300112.SZ,万讯自控,电器仪表,深圳,tushare
300113.SZ,顺网科技,互联网,浙江,tushare
300115.SZ,长盈精密,元器件,深圳,tushare
300118.SZ,东方日升,电气设备,浙江,tushare
300119.SZ,瑞普生物,农业综合,天津,tushare
300120.SZ,经纬辉开,元器件,天津,tushare
300121.SZ,阳谷华泰,化工原料,山东,tushare
300122.SZ,智飞生物,生物制药,重庆,tushare
300123.SZ,亚光科技,半导体,湖南,tushare
300124.SZ,汇川技术,电器仪表,深圳,tushare
300125.SZ,*ST聆达,电气设备,辽宁,tushare
300126.SZ,锐奇股份,轻工机械,上海,tushare
300127.SZ,银河磁体,矿物制品,四川,tushare
300128.SZ,锦富技术,元器件,江苏,tushare
300129.SZ,泰胜风能,电气设备,上海,tushare
300130.SZ,新国都,IT设备,深圳,tushare
300131.SZ,英唐智控,元器件,深圳,tushare
300132.SZ,青松股份,化工原料,福建,tushare
300133.SZ,华策影视,影视音像,浙江,tushare
300134.SZ,大富科技,通信设备,安徽,tushare
300135.SZ,宝利国际,石油加工,江苏,tushare
300136.SZ,信维通信,元器件,深圳,tushare
300137.SZ,ST先河,环境保护,河北,tushare
300138.SZ,晨光生物,食品,河北,tushare
300139.SZ,晓程科技,黄金,北京,tushare
300140.SZ,节能环境,环境保护,陕西,tushare
300141.SZ,和顺电气,电气设备,江苏,tushare
300142.SZ,沃森生物,生物制药,云南,tushare
300143.SZ,盈康生命,医疗保健,山东,tushare
300144.SZ,宋城演艺,旅游景点,浙江,tushare
300145.SZ,南方泵业,机械基件,浙江,tushare
300146.SZ,汤臣倍健,食品,广东,tushare
300147.SZ,ST香雪,中成药,广东,tushare
300148.SZ,天舟文化,出版业,湖南,tushare
300149.SZ,睿智医药,生物制药,广东,tushare
300150.SZ,世纪瑞尔,软件服务,北京,tushare
300151.SZ,昌红科技,专用机械,深圳,tushare
300152.SZ,ST新动力,环境保护,河北,tushare
300153.SZ,科泰电源,电气设备,上海,tushare
300154.SZ,瑞凌股份,机械基件,深圳,tushare
300155.SZ,安居宝,IT设备,广东,tushare
300157.SZ,新锦动力,专用机械,北京,tushare
300158.SZ,振东制药,化学制药,山西,tushare
300159.SZ,*ST新研,农用机械,新疆,tushare
300160.SZ,秀强股份,家用电器,江苏,tushare
300161.SZ,华中数控,机床制造,湖北,tushare
300162.SZ,雷曼光电,元器件,深圳,tushare
300163.SZ,先锋新材,家居用品,浙江,tushare
300164.SZ,通源石油,石油开采,陕西,tushare
300165.SZ,ST天瑞,电器仪表,江苏,tushare
300166.SZ,东方国信,软件服务,北京,tushare
300167.SZ,ST迪威迅,软件服务,深圳,tushare
300168.SZ,万达信息,软件服务,上海,tushare
300169.SZ,天晟新材,塑料,江苏,tushare
300170.SZ,汉得信息,软件服务,上海,tushare
300171.SZ,东富龙,医疗保健,上海,tushare
300172.SZ,中电环保,环境保护,江苏,tushare
300173.SZ,福能东方,轻工机械,广东,tushare
300174.SZ,元力股份,化工原料,福建,tushare
300175.SZ,ST朗源,食品,山东,tushare
300176.SZ,鸿特科技,汽车配件,广东,tushare
300177.SZ,中海达,通信设备,广东,tushare
300179.SZ,四方达,矿物制品,河南,tushare
300180.SZ,华峰超纤,化纤,上海,tushare
300181.SZ,佐力药业,中成药,浙江,tushare
300182.SZ,捷成股份,影视音像,北京,tushare
300183.SZ,东软载波,通信设备,山东,tushare
300184.SZ,力源信息,元器件,湖北,tushare
300185.SZ,通裕重工,工程机械,山东,tushare
300187.SZ,永清环保,环境保护,湖南,tushare
300188.SZ,国投智能,软件服务,福建,tushare
300189.SZ,神农种业,种植业,海南,tushare
300190.SZ,维尔利,环境保护,江苏,tushare
300191.SZ,潜能恒信,石油开采,北京,tushare
300192.SZ,科德教育,文教休闲,江苏,tushare
300193.SZ,佳士科技,专用机械,深圳,tushare
300194.SZ,福安药业,化学制药,重庆,tushare
300195.SZ,长荣股份,轻工机械,天津,tushare
300196.SZ,长海股份,玻璃,江苏,tushare
300197.SZ,节能铁汉,环境保护,深圳,tushare
300198.SZ,ST纳川,塑料,福建,tushare
300199.SZ,翰宇药业,化学制药,深圳,tushare
300200.SZ,高盟新材,化工原料,北京,tushare
300201.SZ,海伦哲,工程机械,江苏,tushare
300203.SZ,聚光科技,电器仪表,浙江,tushare
300204.SZ,舒泰神,生物制药,北京,tushare
300205.SZ,*ST天喻,通信设备,湖北,tushare
300206.SZ,理邦仪器,医疗保健,深圳,tushare
300207.SZ,欣旺达,电气设备,深圳,tushare
300209.SZ,有棵树,互联网,湖南,tushare
300210.SZ,森远股份,专用机械,辽宁,tushare
300211.SZ,*ST亿通,通信设备,江苏,tushare
300212.SZ,易华录,软件服务,北京,tushare
300213.SZ,佳讯飞鸿,通信设备,北京,tushare
300214.SZ,日科化学,化工原料,山东,tushare
300215.SZ,电科院,电气设备,江苏,tushare
300217.SZ,东方电热,家用电器,江苏,tushare
300218.SZ,安利股份,塑料,安徽,tushare
300219.SZ,鸿利智汇,元器件,广东,tushare
300220.SZ,金运激光,专用机械,湖北,tushare
300221.SZ,银禧科技,塑料,广东,tushare
300222.SZ,科大智能,电气设备,上海,tushare
300223.SZ,北京君正,半导体,北京,tushare
300224.SZ,正海磁材,矿物制品,山东,tushare
300225.SZ,*ST金泰,染料涂料,上海,tushare
300226.SZ,上海钢联,互联网,上海,tushare
300227.SZ,光韵达,专用机械,深圳,tushare
300228.SZ,富瑞特装,化工机械,江苏,tushare
300229.SZ,拓尔思,软件服务,北京,tushare
300230.SZ,永利股份,塑料,上海,tushare
300231.SZ,银信科技,软件服务,北京,tushare
300232.SZ,洲明科技,元器件,深圳,tushare
300233.SZ,金城医药,化学制药,山东,tushare
300234.SZ,开尔新材,陶瓷,浙江,tushare
300235.SZ,方直科技,软件服务,深圳,tushare
300236.SZ,上海新阳,半导体,上海,tushare
300237.SZ,美晨科技,汽车配件,山东,tushare
300238.SZ,冠昊生物,医疗保健,广东,tushare
300239.SZ,东宝生物,生物制药,内蒙,tushare
300240.SZ,飞力达,仓储物流,江苏,tushare
300241.SZ,瑞丰光电,半导体,深圳,tushare
300242.SZ,佳云科技,互联网,广东,tushare
300243.SZ,瑞丰高材,化工原料,山东,tushare
300244.SZ,迪安诊断,医疗保健,浙江,tushare
300245.SZ,天玑科技,软件服务,上海,tushare
300246.SZ,宝莱特,医疗保健,广东,tushare
300247.SZ,融捷健康,医疗保健,安徽,tushare
300248.SZ,新开普,软件服务,河南,tushare
300249.SZ,依米康,IT设备,四川,tushare
300250.SZ,初灵信息,软件服务,浙江,tushare
300251.SZ,光线传媒,影视音像,北京,tushare
300252.SZ,金信诺,通信设备,深圳,tushare
300253.SZ,卫宁健康,软件服务,上海,tushare
300254.SZ,仟源医药,化学制药,山西,tushare
300255.SZ,常山药业,生物制药,河北,tushare
300256.SZ,星星科技,元器件,江西,tushare
300257.SZ,开山股份,机械基件,上海,tushare
300258.SZ,精锻科技,汽车配件,江苏,tushare
300259.SZ,新天科技,电器仪表,河南,tushare
300260.SZ,新莱应材,机械基件,江苏,tushare
300261.SZ,雅本化学,农药化肥,江苏,tushare
300263.SZ,隆华科技,专用机械,河南,tushare
300264.SZ,佳创视讯,软件服务,深圳,tushare
300265.SZ,通光线缆,电气设备,江苏,tushare
300266.SZ,兴源环境,环境保护,浙江,tushare
300267.SZ,尔康制药,化学制药,湖南,tushare
300268.SZ,*ST佳沃,农业综合,湖南,tushare
300269.SZ,联建光电,元器件,深圳,tushare
300270.SZ,中威电子,IT设备,浙江,tushare
300271.SZ,华宇软件,软件服务,北京,tushare
300272.SZ,开能健康,家用电器,上海,tushare
300274.SZ,阳光电源,电气设备,安徽,tushare
300275.SZ,梅安森,工程机械,重庆,tushare
300276.SZ,三丰智能,专用机械,湖北,tushare
300277.SZ,海联讯,软件服务,浙江,tushare
300278.SZ,华昌达,专用机械,湖北,tushare
300279.SZ,和晶科技,元器件,江苏,tushare
300280.SZ,*ST紫天,广告包装,福建,tushare
300281.SZ,金明精机,专用机械,广东,tushare
300283.SZ,温州宏丰,电气设备,浙江,tushare
300284.SZ,苏交科,建筑工程,江苏,tushare
300285.SZ,国瓷材料,陶瓷,山东,tushare
300286.SZ,安科瑞,电器仪表,上海,tushare
300287.SZ,飞利信,软件服务,北京,tushare
300288.SZ,朗玛信息,软件服务,贵州,tushare
300289.SZ,利德曼,医疗保健,北京,tushare
300290.SZ,荣科科技,软件服务,辽宁,tushare
300291.SZ,百纳千成,影视音像,北京,tushare
300292.SZ,吴通控股,互联网,江苏,tushare
300293.SZ,蓝英装备,专用机械,辽宁,tushare
300294.SZ,博雅生物,生物制药,江西,tushare
300295.SZ,三六五网,互联网,江苏,tushare
300296.SZ,利亚德,元器件,北京,tushare
300298.SZ,三诺生物,医疗保健,湖南,tushare
300299.SZ,富春股份,互联网,福建,tushare
300300.SZ,海峡创新,软件服务,福建,tushare
300301.SZ,ST长方,半导体,深圳,tushare
300302.SZ,同有科技,IT设备,北京,tushare
300303.SZ,聚飞光电,半导体,深圳,tushare
300304.SZ,云意电气,汽车配件,江苏,tushare
300305.SZ,裕兴股份,塑料,江苏,tushare
300306.SZ,远方信息,电器仪表,浙江,tushare
300307.SZ,慈星股份,纺织机械,浙江,tushare
300308.SZ,中际旭创,通信设备,山东,tushare
300310.SZ,宜通世纪,通信设备,广东,tushare
300311.SZ,ST任子行,软件服务,深圳,tushare
300313.SZ,*ST天山,农业综合,新疆,tushare
300314.SZ,戴维医疗,医疗保健,浙江,tushare
300315.SZ,掌趣科技,互联网,北京,tushare
300316.SZ,晶盛机电,专用机械,浙江,tushare
300317.SZ,珈伟新能,电气设备,深圳,tushare
300318.SZ,博晖创新,医疗保健,北京,tushare
300319.SZ,麦捷科技,元器件,深圳,tushare
300320.SZ,海达股份,橡胶,江苏,tushare
300321.SZ,同大股份,塑料,山东,tushare
300322.SZ,硕贝德,元器件,广东,tushare
300323.SZ,华灿光电,半导体,湖北,tushare
300324.SZ,旋极信息,软件服务,北京,tushare
300326.SZ,ST凯利,医疗保健,上海,tushare
300327.SZ,中颖电子,半导体,上海,tushare
300328.SZ,宜安科技,小金属,广东,tushare
300329.SZ,海伦钢琴,文教休闲,浙江,tushare
300331.SZ,苏大维格,元器件,江苏,tushare
300332.SZ,天壕能源,供气供热,北京,tushare
300333.SZ,兆日科技,IT设备,深圳,tushare
300334.SZ,津膜科技,专用机械,天津,tushare
300335.SZ,迪森股份,供气供热,广东,tushare
300337.SZ,银邦股份,铝,江苏,tushare
300338.SZ,ST开元,文教休闲,湖南,tushare
300339.SZ,润和软件,软件服务,江苏,tushare
300340.SZ,科恒股份,电气设备,广东,tushare
300341.SZ,麦克奥迪,电气设备,福建,tushare
300342.SZ,天银机电,家用电器,江苏,tushare
300343.SZ,ST联创,化工原料,山东,tushare
300344.SZ,ST立方,软件服务,安徽,tushare
300345.SZ,华民股份,电气设备,湖南,tushare
300346.SZ,南大光电,半导体,江苏,tushare
300347.SZ,泰格医药,医疗保健,浙江,tushare
300348.SZ,长亮科技,软件服务,深圳,tushare
300349.SZ,金卡智能,电器仪表,浙江,tushare
300350.SZ,华鹏飞,仓储物流,深圳,tushare
300351.SZ,永贵电器,运输设备,浙江,tushare
300352.SZ,北信源,软件服务,北京,tushare
300353.SZ,东土科技,通信设备,北京,tushare
300354.SZ,东华测试,电器仪表,江苏,tushare
300355.SZ,蒙草生态,环境保护,内蒙,tushare
300357.SZ,我武生物,生物制药,浙江,tushare
300358.SZ,楚天科技,医疗保健,湖南,tushare
300359.SZ,全通教育,文教休闲,广东,tushare
300360.SZ,炬华科技,电器仪表,浙江,tushare
300363.SZ,博腾股份,化学制药,重庆,tushare
300364.SZ,中文在线,出版业,北京,tushare
300365.SZ,恒华科技,软件服务,北京,tushare
300366.SZ,创意信息,软件服务,四川,tushare
300368.SZ,汇金股份,IT设备,河北,tushare
300369.SZ,绿盟科技,软件服务,北京,tushare
300370.SZ,安控科技,电器仪表,四川,tushare
300371.SZ,汇中股份,电器仪表,河北,tushare
300373.SZ,扬杰科技,半导体,江苏,tushare
300374.SZ,中铁装配,其他建材,北京,tushare
300375.SZ,鹏翎股份,汽车配件,天津,tushare
300376.SZ,ST易事特,电气设备,广东,tushare
300377.SZ,赢时胜,软件服务,深圳,tushare
300378.SZ,鼎捷数智,软件服务,上海,tushare
300379.SZ,*ST东通,软件服务,北京,tushare
300380.SZ,安硕信息,软件服务,上海,tushare
300381.SZ,溢多利,化学制药,广东,tushare
300382.SZ,斯莱克,专用机械,江苏,tushare
300383.SZ,光环新网,软件服务,北京,tushare
300384.SZ,三联虹普,建筑工程,北京,tushare
300385.SZ,雪浪环境,环境保护,江苏,tushare
300386.SZ,飞天诚信,IT设备,北京,tushare
300387.SZ,富邦科技,农药化肥,湖北,tushare
300388.SZ,节能国祯,环境保护,安徽,tushare
300389.SZ,艾比森,元器件,深圳,tushare
300390.SZ,天华新能,电气设备,江苏,tushare
300391.SZ,*ST长药,中成药,湖北,tushare
300393.SZ,中来股份,塑料,江苏,tushare
300394.SZ,天孚通信,通信设备,江苏,tushare
300395.SZ,菲利华,玻璃,湖北,tushare
300396.SZ,迪瑞医疗,医疗保健,吉林,tushare
300397.SZ,天和防务,通信设备,陕西,tushare
300398.SZ,飞凯材料,化工原料,上海,tushare
300399.SZ,天利科技,互联网,江西,tushare
300400.SZ,劲拓股份,专用机械,深圳,tushare
300401.SZ,花园生物,化学制药,浙江,tushare
300402.SZ,宝色股份,专用机械,江苏,tushare
300403.SZ,汉宇集团,家用电器,广东,tushare
300404.SZ,博济医药,医疗保健,广东,tushare
300405.SZ,科隆股份,化工原料,辽宁,tushare
300406.SZ,九强生物,医疗保健,北京,tushare
300407.SZ,凯发电气,电气设备,天津,tushare
300408.SZ,三环集团,元器件,广东,tushare
300409.SZ,道氏技术,电气设备,广东,tushare
300410.SZ,正业科技,专用机械,广东,tushare
300411.SZ,金盾股份,专用机械,浙江,tushare
300412.SZ,迦南科技,医疗保健,浙江,tushare
300413.SZ,芒果超媒,影视音像,湖南,tushare
300414.SZ,中光防雷,通信设备,四川,tushare
300415.SZ,伊之密,专用机械,广东,tushare
300416.SZ,苏试试验,电器仪表,江苏,tushare
300417.SZ,南华仪器,电器仪表,广东,tushare
300418.SZ,昆仑万维,互联网,北京,tushare
300419.SZ,ST浩丰,软件服务,北京,tushare
300420.SZ,五洋自控,机械基件,江苏,tushare
300421.SZ,力星股份,机械基件,江苏,tushare
300422.SZ,博世科,环境保护,广西,tushare
300423.SZ,昇辉科技,电气设备,山东,tushare
300424.SZ,航新科技,航空,广东,tushare
300425.SZ,中建环能,环境保护,四川,tushare
300426.SZ,华智数媒,影视音像,浙江,tushare
300427.SZ,红相股份,电气设备,福建,tushare
300428.SZ,立中集团,汽车配件,河北,tushare
300429.SZ,强力新材,化工原料,江苏,tushare
300430.SZ,诚益通,电器仪表,北京,tushare
300432.SZ,富临精工,汽车配件,四川,tushare
300433.SZ,蓝思科技,元器件,湖南,tushare
300434.SZ,金石亚药,化学制药,四川,tushare
300435.SZ,中泰股份,供气供热,浙江,tushare
300436.SZ,广生堂,化学制药,福建,tushare
300437.SZ,清水源,化工原料,河南,tushare
300438.SZ,鹏辉能源,电气设备,广东,tushare
300439.SZ,美康生物,医疗保健,浙江,tushare
300440.SZ,运达科技,软件服务,四川,tushare
300441.SZ,鲍斯股份,机床制造,浙江,tushare
300442.SZ,润泽科技,软件服务,河北,tushare
300443.SZ,金雷股份,电气设备,山东,tushare
300444.SZ,双杰电气,电气设备,北京,tushare
300445.SZ,康斯特,电器仪表,北京,tushare
300446.SZ,航天智造,汽车配件,河北,tushare
300447.SZ,全信股份,电气设备,江苏,tushare
300448.SZ,浩云科技,软件服务,广东,tushare
300449.SZ,汉邦高科,IT设备,北京,tushare
300450.SZ,先导智能,专用机械,江苏,tushare
300451.SZ,创业慧康,软件服务,浙江,tushare
300452.SZ,山河药辅,化学制药,安徽,tushare
300453.SZ,三鑫医疗,医疗保健,江西,tushare
300454.SZ,深信服,软件服务,深圳,tushare
300455.SZ,航天智装,IT设备,北京,tushare
300456.SZ,赛微电子,半导体,北京,tushare
300457.SZ,赢合科技,专用机械,深圳,tushare
300458.SZ,全志科技,半导体,广东,tushare
300459.SZ,汤姆猫,互联网,浙江,tushare
300460.SZ,惠伦晶体,元器件,广东,tushare
300461.SZ,田中精机,专用机械,浙江,tushare
300462.SZ,ST华铭,IT设备,上海,tushare
300463.SZ,迈克生物,医疗保健,四川,tushare
300464.SZ,星徽股份,机械基件,广东,tushare
300465.SZ,高伟达,软件服务,北京,tushare
300466.SZ,赛摩智能,电器仪表,江苏,tushare
300467.SZ,迅游科技,互联网,四川,tushare
300468.SZ,四方精创,软件服务,深圳,tushare
300469.SZ,信息发展,软件服务,浙江,tushare
300470.SZ,中密控股,机械基件,四川,tushare
