symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
000937.SZ,冀中能源,5.32,199880.74,106.33655368000001,0.0,0,0,134.75353835879926,2,134.75353835879926,False,True,False,0,0,1,1,True,True,-89.7136797454931,-221.01010101010124
002025.SZ,航天电器,45.95,237026.8,1089.138146,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,80.498888944581,3.3932730325516554
002122.SZ,ST汇洲,2.81,364504.19,102.42567739,0.0,0,0,200.0,2,200.0,False,True,False,1,0,1,1,True,True,-153.49640287769753,-135.48057259713693
002123.SZ,梦网科技,12.82,845429.48,1083.84059336,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,0,False,False,133.55653765456887,50.77683615819219
002124.SZ,天邦食品,2.83,510753.3,144.5431839,0.0,0,0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,53.27754532775423,1.20898100172666
002165.SZ,红宝丽,7.45,212900.2,158.61064900000002,0.0,0,0,172.45191225665207,3,172.45191225665207,False,True,False,0,0,1,1,True,True,-87.70923003347662,-153.0437590828355
002179.SZ,中航光电,33.47,353098.3,1181.8200101,0.0,0,0,0.0,4,185.5309761152812,False,True,False,0,0,1,0,True,False,3.4979423868322668,-92.92682717921038
002180.SZ,纳思达,19.1,204050.13,389.73574830000007,0.0,0,0,0.0,3,161.8737763325372,False,True,False,0,1,1,1,True,True,190.7282415630548,-84.38671738016238
002252.SZ,上海莱士,6.39,258761.43,165.34855377,0.0,0,0,199.99999999999997,5,199.99999999999997,False,True,False,1,0,1,1,True,True,-80.05952380952415,-222.48062015503956
002254.SZ,泰和新材,9.64,112869.46,108.80615944,0.0,0,0,0.0,2,200.00000000000003,False,True,False,1,1,1,1,True,True,96.23352165725161,-92.85417963078132
002568.SZ,百润股份,21.3,62583.86,133.3036218,0.0,0,0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,-64.02880020663811,-156.730192976148
002605.SZ,姚记科技,23.21,54934.6,127.50320660000001,0.0,0,0,188.5388861667041,4,188.5388861667041,False,True,False,0,1,1,1,True,True,-15.784795321638521,-112.45912210400253
002607.SZ,中公教育,2.72,3021617.25,821.879892,0.0,0,0,0.0,2,155.55541141353083,False,True,False,0,0,0,1,False,True,124.78632478632531,1.2855831037651249
002726.SZ,龙大美食,4.27,275219.99,117.51893572999998,0.0,0,0,0.0,4,182.04415553357595,False,True,False,0,0,1,1,True,True,-43.580322514799086,-139.89650073928047
002727.SZ,一心堂,13.93,366577.97,510.6431122099999,0.0,0,0,200.0,2,200.0,False,True,False,0,0,0,0,False,False,167.6031384459633,-30.085846605670092
300027.SZ,华谊兄弟,2.08,1270727.0,264.311216,91.95651666716935,0,0,200.0,2,200.0,False,True,False,1,0,0,1,True,True,-102.50896057347684,-219.36793785310755
300015.SZ,爱尔眼科,11.19,324742.45,363.38680155,0.0,0,0,0.0,4,200.0,False,True,False,1,0,1,1,True,True,-22.23313686967931,-129.76528629092584
300047.SZ,天源迪科,12.07,164072.61,198.03564027,0.0,0,0,200.0,2,200.0,False,True,False,1,1,0,1,True,True,-76.00795002839305,-211.16266559074688
300077.SZ,国民技术,19.73,82522.83,162.81754359,0.0,0,0,138.65135779925612,2,138.65135779925612,False,True,False,0,1,1,1,True,True,-134.8185613359024,-141.13611256468397
300070.SZ,碧水源,3.9,265938.79,103.71612809999998,0.0,0,0,200.0,4,200.0,False,True,False,1,0,1,1,True,True,-96.88109161793372,-217.42424242424246
300056.SZ,中创环保,8.74,267794.35,234.0522619,0.0,0,0,0.0,2,167.33050597524948,False,True,False,0,0,0,0,False,False,-35.86364848541891,-65.88336791076962
300168.SZ,万达信息,6.71,401794.28,269.60396188000004,0.0,0,0,200.00000000000003,3,200.00000000000003,False,True,False,0,1,1,1,True,True,-12.683114880493374,-137.673685718378
300180.SZ,华峰超纤,6.28,254855.21,160.04907187999999,0.0,0,0,172.77945649761864,4,172.77945649761864,False,True,False,0,0,0,1,False,True,-79.50617283950601,-130.2003773923981
300212.SZ,易华录,16.2,89734.24,145.36946880000002,0.0,0,0,182.4513462863342,3,182.4513462863342,False,True,False,1,0,1,1,True,True,-97.26941747572788,-189.7840779950956
300251.SZ,光线传媒,15.94,269200.75,429.1059955,0.0,0,0,191.78740214419022,2,191.78740214419022,False,True,False,1,0,1,0,True,False,-93.87978142076557,-96.6443305741689
300266.SZ,兴源环境,2.58,640393.0,165.221394,0.0,0,0,0.0,2,132.7421427923887,False,True,False,0,0,0,0,False,False,10.694444444444303,-36.59661711942595
300276.SZ,三丰智能,8.51,121657.47,103.53050697,0.0,0,0,200.0,2,200.0,False,True,False,0,0,1,1,True,True,-139.79259259259268,-116.1465163038727
300287.SZ,飞利信,4.94,254751.64,125.84731016000002,0.0,0,0,200.0,2,200.0,False,True,False,1,0,1,1,True,True,-110.12891344383036,-154.41176470588232
300298.SZ,三诺生物,17.78,211720.71,376.43942238000005,0.0,0,0,0.0,3,200.0,False,True,False,0,1,1,1,True,True,45.671315285753415,-102.1216903384183
300558.SZ,贝达药业,46.58,32099.77,149.52072866,0.0,0,0,164.77224018954212,3,164.77224018954212,False,True,False,1,1,1,0,True,True,-85.4186158600554,-103.14080159502282
