symbol,name,price,Volume,turnover,blue_daily,blue_days,latest_day_blue_value,blue_weekly,blue_weeks,latest_week_blue_value,has_day_blue,has_week_blue,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,latest_cci_daily,latest_cci_weekly
603232.SH,格尔软件,22.58,192368.2,434.3673956,0.0,3,194.84686716188926,0.0,0,0.0,True,False,False,0,0,0,0,False,False,15.810216765196568,22.86772754062473
603288.SH,海天味业,37.22,89921.6,334.6881952,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,1,False,True,34.897713598074766,-46.22097809978553
603369.SH,今世缘,35.06,30342.41,106.38048946,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,-31.66880068288684,-135.29632440826705
603392.SH,万泰生物,46.01,23623.74,108.69282774,0.0,0,0.0,0.0,3,165.34622011951362,False,True,False,0,1,0,1,False,True,-81.57903762389755,-109.37725604392291
603529.SH,爱玛科技,29.88,39895.14,119.20667832,0.0,0,0.0,0.0,3,198.45290893396552,False,True,False,0,0,0,1,False,True,10.957642725598193,-91.41953720116891
603567.SH,珍宝岛,9.13,138176.37,126.15502581,200.0,1,200.0,200.0,4,200.0,False,True,False,0,1,1,1,True,True,-254.20054200541907,-138.44444444444434
603605.SH,珀莱雅,67.28,29474.53,198.30463784,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,0,False,False,-16.81477890881685,-92.83291770573545
605377.SH,华旺科技,8.8,156041.64,137.31664320000002,0.0,0,0.0,0.0,3,156.90453978815958,False,True,False,0,0,0,1,False,True,102.22222222222253,-15.317180920825736
688032.SH,禾迈股份,99.2,10986.46,108.9856832,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,221.19808828331577,-89.60567984472388
688180.SH,君实生物-U,34.33,60403.17,207.36408261,0.0,3,169.4307665377912,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-95.39295392953952,-131.70940847448676
688212.SH,澳华内镜,43.4,27135.2,117.766768,107.97557700412574,3,107.97557700412574,200.00000000000003,1,200.00000000000003,True,False,False,0,0,1,1,True,True,-148.67116043666672,-173.50669181712036
688225.SH,亚信安全,19.31,82842.87,159.96958196999998,0.0,0,0.0,0.0,2,200.0,False,True,False,0,0,0,1,False,True,221.4870301012626,-39.53177049282394
688246.SH,嘉和美康,22.96,58506.69,134.33136024,0.0,0,0.0,0.0,3,200.0,False,True,False,0,0,0,0,False,False,9.063000533902859,-66.26757996124246
688320.SH,禾川科技,36.16,75605.41,273.38916256,0.0,0,0.0,0.0,2,164.08283583411497,False,True,False,0,1,0,0,False,True,153.07654765927091,-57.6561216423578
688331.SH,荣昌生物,78.75,42647.26,335.8471725,114.27636310496015,4,114.27636310496015,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-82.37132968627851,-125.71357572882434
688428.SH,诺诚健华-U,21.32,67230.84,143.33615088,159.520294754248,4,159.520294754248,0.0,0,0.0,True,False,False,0,0,0,1,False,True,-93.45854761372387,-150.5376344086022
688475.SH,萤石网络,29.88,33797.76,100.98770688,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,0,False,True,146.8053119518916,-70.07776883883083
688506.SH,百利天恒,328.56,7129.27,234.23929512,0.0,3,137.58817976181888,0.0,0,0.0,True,False,False,1,0,1,1,True,True,-158.18234820977472,-194.3196131101586
688590.SH,新致软件,18.27,58863.39,107.54341353,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,136.35079609655784,-91.31602506714404
688617.SH,惠泰医疗,246.7,5632.65,138.9574755,0.0,0,0.0,0.0,2,112.24673281394088,False,True,False,0,0,0,1,False,True,3.0547163477673465,-72.32299663806508
688765.SH,禾元生物-U,70.27,16879.15,118.60978705,0.0,3,186.59434296775328,0.0,0,0.0,True,False,False,0,0,0,0,False,False,-57.76488131221544,-85.69578846940173
688726.SH,拉普拉斯,37.27,52205.86,194.57124022000002,0.0,0,0.0,200.00000000000003,2,200.00000000000003,False,True,False,0,1,1,1,True,True,-37.95761078998068,-147.42975517890758
920092.BJ,汉鑫科技,37.45,31208.59,116.87616955000001,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,1,False,True,-1.2013358483564116,101.16224332440545
920098.BJ,科隆新材,32.08,32926.36,105.62776288,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,98.46130054898315,125.00470602999296
920171.BJ,志晟信息,23.3,49411.15,115.12797950000001,0.0,0,0.0,0.0,2,185.34387805618766,False,True,False,0,1,0,1,False,True,-12.86563013525482,6.596149645855066
920394.BJ,民士达,39.69,34302.23,136.14555087000002,0.0,0,0.0,0.0,3,200.0,False,True,False,0,1,0,2,False,True,145.87448398390555,-10.031048483401095
920493.BJ,并行科技,132.82,15314.98,203.41356435999998,0.0,0,0.0,0.0,2,136.58571226859493,False,True,False,0,0,0,1,False,True,-3.7847608902663845,-96.72005619506263
920491.BJ,奥迪威,29.2,44258.72,129.23546240000002,0.0,0,0.0,0.0,2,200.0,False,True,False,0,1,0,1,False,True,96.68662674650699,-37.9853095487931
920469.BJ,富恒新材,12.56,90050.46,113.10337776000001,0.0,0,0.0,0.0,2,129.91837480172555,False,True,False,0,1,0,1,False,True,245.85413200221925,-47.203428055931575
920799.BJ,艾融软件,47.32,42643.54,201.78923128,0.0,0,0.0,0.0,3,148.62501093966299,False,True,False,0,0,0,1,False,True,166.49252648382057,-90.90018970687227
